"tlx_mental","overallTiATrust","study","overallTiAUnderstanding","perceivedSafetyCombined","Demand","Supply","Understanding","SA"
16,5,"factav",3,3,12,13,9,10
10,5,"factav",3,3,12,10,15,13
20,5,"factav",3,1.5,21,22,19,20
9,4,"factav",3.25,0.25,10,24,20,34
13,5,"factav",3,3,21,28,21,28
1,5,"factav",3,1.5,3,14,13,24
15,4,"factav",3,2,18,21,14,17
13,4,"factav",3,2,17,20,14,17
10,2,"factav",3.25,-2,15,21,9,15
13,3.5,"factav",2.75,-0.75,14,18,14,18
5,4,"factav",2.75,2,15,19,14,18
18,4,"factav",3.25,3,15,17,13,15
1,2,"factav",2.75,3,15,15,10,10
11,3,"factav",3,-1.75,12,17,17,22
7,5,"factav",3,3,10,14,10,14
10,5,"factav",3,3,12,13,15,16
20,5,"factav",3,2,21,22,19,20
7,5,"factav",3,3,18,21,21,24
20,2,"factav",2.25,-1.5,21,22,21,22
4,4,"factav",2.75,2,6,15,12,21
15,4,"factav",3,2,18,21,14,17
12,3,"factav",2.75,2,16,20,12,16
12,2,"factav",3.25,-1,13,19,10,16
11,3,"factav",2.5,-0.25,14,17,14,17
4,4,"factav",2.75,2,12,18,14,20
16,3,"factav",3.5,1.25,15,20,15,20
1,2,"factav",2.75,3,16,15,9,8
10,3,"factav",3,-1.25,12,16,16,20
9,5,"factav",3,3,8,15,12,19
10,5,"factav",3,3,21,22,9,10
20,5,"factav",3,1.5,21,22,19,20
8,5,"factav",3,3,15,18,21,24
20,5,"factav",3,3,21,28,21,28
1,5,"factav",3,1.5,3,16,9,22
15,4,"factav",3,2,17,20,14,17
9,4,"factav",3,3,16,19,12,15
7,2.5,"factav",3,-0.25,14,16,12,14
13,3.5,"factav",2.75,-0.5,14,18,16,20
4,4,"factav",2.75,2,13,19,14,20
13,3.5,"factav",2.75,0.75,14,18,16,20
1,1.5,"factav",3,3,16,15,10,9
8,4,"factav",3,-1.75,9,14,18,23
7,5,"factav",3,3,9,13,7,11
10,5,"factav",3,3,21,22,3,4
20,5,"factav",3,2,21,22,19,20
8,5,"factav",3,3,14,15,21,22
20,5,"factav",3.75,2,15,28,21,34
1,5,"factav",3,1.5,3,11,14,22
15,4,"factav",3,2,16,19,14,17
12,4,"factav",2.75,2,16,18,14,16
7,5,"factav",3.25,2,7,9,13,15
13,3.5,"factav",2.75,0.5,14,16,14,16
4,4,"factav",2.75,2,14,16,14,16
18,4.5,"factav",3.25,2.75,11,14,18,21
1,1.5,"factav",2.75,3,19,14,8,3
8,4,"factav",3,-1.75,12,17,18,23
6,5,"factav",3,3,9,14,10,15
10,4,"factav",3,3,12,17,10,15
20,5,"factav",3,2,21,22,20,21
4,5,"factav",3,3,18,19,21,22
7,4,"factav",3.5,1.75,13,9,3,-1
1,5,"factav",3,3,3,12,9,18
15,4,"factav",3,2,15,18,15,18
12,4,"factav",3,2,16,21,13,18
7,4,"factav",3,1,13,13,15,15
15,3.5,"factav",3.25,1,14,19,15,20
4,4,"factav",2.75,2,13,19,14,20
11,3,"factav",3,0.25,10,19,10,19
1,2,"factav",2.75,3,15,17,11,13
8,4,"factav",3.25,-1.5,14,17,17,20
8,5,"factav",3,3,12,16,10,14
1,5,"factav",3,3,12,10,12,10
20,2,"factav",3,0.25,21,22,14,15
8,5,"factav",3,3,14,19,21,26
20,5,"factav",3,3,21,15,17,11
1,5,"factav",3,3,3,16,8,21
15,4,"factav",3,2,18,21,15,18
9,4,"factav",2.75,3,17,20,15,18
7,4.5,"factav",3,1.5,11,16,16,21
13,3.5,"factav",2.5,-1.25,13,16,14,17
6,4,"factav",2.75,2,13,19,14,20
17,2.5,"factav",3.25,1.25,12,19,15,22
1,2,"factav",3,3,16,16,10,10
8,3,"factav",3.25,-1.75,15,19,14,18
12,5,"factav",3,2.75,9,12,10,13
10,5,"factav",4,3,18,22,3,7
20,5,"factav",2,1.5,21,22,19,20
3,5,"factav",3,3,18,16,21,19
20,5,"factav",3.5,3,10,22,21,33
1,5,"factav",3,1.5,3,14,9,20
17,4,"factav",3.25,2,15,22,16,23
12,4,"factav",3,2,16,19,14,17
8,2,"factav",3,-0.5,14,16,11,13
13,3.5,"factav",2.75,-1,13,17,14,18
4,4,"factav",2.75,2,14,20,14,20
14,3.5,"factav",3,2.75,12,21,17,26
1,2,"factav",2.75,3,13,14,10,11
9,4,"factav",3,-1.75,14,22,16,24
9,5,"factav",3,2.75,7,12,7,12
10,5,"factav",3,2.5,12,15,15,18
20,4,"factav",3.25,0.5,21,22,19,20
6,5,"factav",3,3,15,16,21,22
20,5,"factav",3,3,21,25,21,25
1,5,"factav",3,1.5,3,10,13,20
15,4,"factav",3,2,18,19,14,15
12,2,"factav",2.75,2,16,20,12,16
15,1,"factav",2.75,-2.75,18,20,8,10
13,3.5,"factav",3,0.25,14,17,13,16
4,4,"factav",2.75,2,13,16,14,17
18,5,"factav",3,3,18,15,21,18
1,2,"factav",3,3,17,14,10,7
16,3,"factav",3.25,0.25,17,20,12,15
10,5,"factav",3,3,10,13,9,12
10,5,"factav",2,3,21,28,21,28
20,5,"factav",3.25,0.75,21,22,19,20
7,5,"factav",3,3,18,24,21,27
20,5,"factav",3.5,1.75,18,6,6,-6
1,5,"factav",3,1.5,3,10,13,20
15,4,"factav",3,2,18,21,14,17
14,3,"factav",3.25,1.25,15,19,12,16
15,1,"factav",3,-2.75,16,15,8,7
14,3.5,"factav",2.75,0.25,13,17,14,18
5,4,"factav",2.75,2,12,17,14,19
18,3.5,"factav",2.5,2.25,17,18,17,18
1,2,"factav",2.75,3,17,16,10,9
8,4,"factav",3.25,-1.75,12,17,16,21
6,5,"factav",3,3,10,11,9,10
10,5,"factav",3,3,21,19,15,13
20,3,"factav",3.5,-0.5,21,22,12,13
6,5,"factav",3,3,16,17,21,22
20,5,"factav",3.5,3,21,14,21,14
1,5,"factav",3,1.5,6,10,13,17
3,4,"factav",3,3,16,22,18,24
12,2,"factav",3,2,16,18,10,12
4,3,"factav",2.75,0.25,19,19,13,13
13,3.5,"factav",3.25,0.5,14,19,16,21
5,4,"factav",2.75,2,15,19,14,18
14,3,"factav",3.25,1.75,12,13,12,13
1,1,"factav",2.75,3,17,15,12,10
12,2,"factav",2.75,0,15,18,12,15
6,5,"factav",2,3,10,12,9,11
10,5,"factav",3,3,12,16,15,19
20,5,"factav",3,0.75,21,22,19,20
7,5,"factav",3,3,15,17,21,23
9,5,"factav",2.5,0.75,7,6,17,16
1,5,"factav",3,3,3,13,14,24
15,4,"factav",3,2,18,21,13,16
12,4,"factav",3,2,16,19,11,14
14,2,"factav",3.25,-1.75,16,19,7,10
13,3.5,"factav",3.25,0.75,14,17,14,17
4,4,"factav",2.75,2,14,19,14,19
16,3.5,"factav",3.25,0.75,15,16,20,21
1,2,"factav",3,3,17,14,14,11
10,3,"factav",3,-1.5,15,19,15,19
8,5,"factav",3,3,11,13,9,11
10,5,"factav",3,3,21,28,3,10
20,5,"factav",3,1.75,21,22,19,20
4,5,"factav",3,3,18,16,21,19
20,5,"factav",3,3,21,28,18,25
5,5,"factav",3,3,6,13,16,23
15,4,"factav",3,2,17,20,14,17
12,4,"factav",3,2,16,19,13,16
10,2.5,"factav",3.25,-0.5,14,16,11,13
11,3.5,"factav",3.25,-0.25,14,18,13,17
4,4,"factav",2.75,2,13,17,14,18
18,4,"factav",3.25,3,10,19,11,20
1,2,"factav",2.75,3,16,16,9,9
12,3,"factav",3.25,-1.25,15,21,13,19
10,5,"factav",3,3,11,12,11,12
10,5,"factav",3,3,21,22,9,10
20,4,"factav",3.25,1.25,21,22,16,17
5,5,"factav",3,3,16,17,21,22
20,5,"factav",3.5,3,18,4,8,-6
1,5,"factav",2,1.5,3,15,13,25
14,4,"factav",3.25,2,15,20,16,21
12,4,"factav",3,2,16,17,14,15
3,3,"factav",3,0,17,17,12,12
14,3,"factav",3,-0.5,14,18,14,18
5,4,"factav",2.75,2,13,18,15,20
15,3.5,"factav",2.75,2,9,17,17,25
1,2,"factav",2.75,3,16,17,11,12
8,2,"factav",3.25,-0.25,17,21,12,16
8,5,"factav",3,3,11,14,10,13
10,5,"factav",3,3,21,16,9,4
20,5,"factav",3,1.25,21,22,19,20
3,5,"factav",3,3,17,19,21,23
20,5,"factav",3,3,21,28,21,28
1,5,"factav",3,1.5,3,10,13,20
15,4,"factav",3,2,13,18,14,19
12,3,"factav",2.5,2,16,18,12,14
10,2.5,"factav",3.5,-0.5,15,13,11,9
13,3,"factav",3,0,15,18,14,17
5,4,"factav",2.75,2,13,18,14,19
15,3.5,"factav",2.75,1.25,14,21,13,20
1,1,"factav",3,3,17,15,9,7
8,3,"factav",3.25,-1,14,17,15,18
16,3,"factav",3,1,13,20,15,22
13,3,"factav",3,3,12,20,12,20
15,4,"factav",3,3,18,16,18,16
12,5,"factav",3,3,21,20,21,20
14,3,"factav",2.75,2,12,17,14,19
10,3,"factav",3.25,-0.25,13,18,13,18
1,5,"factav",3,3,19,26,19,26
2,5,"factav",3,3,18,23,16,21
18,1,"factav",2,-3,21,22,15,16
12,4.5,"factav",2.75,0.75,3,6,4,7
17,4,"factav",2.25,1.5,19,25,18,24
11,4,"factav",3,2,3,4,3,4
13,4,"factav",2.5,3,15,20,18,23
1,3,"factav",2.75,-2.25,5,8,9,12
10,5,"factav",3,3,14,17,19,22
18,3.5,"factav",3,0.5,21,27,12,18
9,3,"factav",3,2,3,21,17,35
5,5,"factav",2.25,3,9,19,19,29
14,3,"factav",3,1,15,20,15,20
11,2,"factav",3,3,15,20,15,20
15,4,"factav",3,2,18,19,18,19
12,5,"factav",3,3,21,22,20,21
15,3,"factav",2.75,2,13,18,14,19
10,4.5,"factav",3.25,2,14,18,16,20
2,5,"factav",3,3,19,27,18,26
2,5,"factav",3,3,18,21,17,20
1,5,"factav",3,-3,5,22,20,37
7,5,"factav",3,1,3,5,4,6
13,4,"factav",2.75,1.5,18,24,18,24
12,5,"factav",3,3,3,4,3,4
14,4,"factav",3,3,15,19,17,21
1,3,"factav",2.75,-2.5,6,11,11,16
8,5,"factav",3,3,11,18,13,20
12,5,"factav",3.25,2.25,10,24,19,33
10,3,"factav",3.75,2,11,19,15,23
5,5,"factav",2.75,2.75,8,15,18,25
16,4,"factav",3,-2,9,14,15,20
11,2,"factav",3,3,15,20,17,22
14,5,"factav",3,1.75,18,20,21,23
16,5,"factav",3,1,21,19,17,15
14,3,"factav",2.75,2,14,18,15,19
9,4,"factav",3,2,13,18,13,18
3,5,"factav",3,3,21,25,17,21
1,5,"factav",2.75,3,18,20,17,19
2,5,"factav",3,-3,6,19,20,33
5,5,"factav",2.75,1.75,3,4,4,5
13,4,"factav",3.5,1.75,18,24,19,25
20,5,"factav",3,3,3,22,21,40
11,4,"factav",2.75,3,15,18,18,21
2,3,"factav",2.75,-2.25,6,11,7,12
7,5,"factav",3,3,14,20,15,21
18,3,"factav",2.25,0.75,17,22,14,19
6,4,"factav",2.75,2.75,6,22,18,34
4,5,"factav",2.75,3,8,19,20,31
15,4,"factav",3,-1,12,19,14,21
11,1.5,"factav",3,3,15,24,16,25
15,4,"factav",3,3,18,16,18,16
12,5,"factav",3,3,21,18,21,18
14,3,"factav",3,2,13,18,13,18
9,4.5,"factav",3,2.25,14,20,16,22
2,5,"factav",2.75,3,18,25,17,24
1,3.5,"factav",2.75,2.75,18,20,14,16
3,4,"factav",3,-3,6,20,20,34
7,5,"factav",2.5,2,3,5,4,6
14,4,"factav",2.25,1.5,18,24,18,24
11,5,"factav",3,3,3,4,3,4
14,4,"factav",3,3,14,18,17,21
1,3,"factav",2.75,-2.5,8,11,12,15
6,5,"factav",3,3,12,16,15,19
12,4,"factav",2.75,2.25,12,15,15,18
8,4,"factav",2.25,2.75,8,18,18,28
3,5,"factav",2.75,3,8,16,21,29
15,3,"factav",2.75,2,13,18,15,20
11,3,"factav",3,3,11,20,13,22
12,3.5,"factav",3.25,1.75,20,22,21,23
12,5,"factav",3,3,21,20,21,20
15,3,"factav",2.75,2,15,19,14,18
10,4,"factav",3,2,14,20,14,20
2,5,"factav",3,3,18,27,18,27
2,5,"factav",2.75,3,18,21,17,20
3,4,"factav",3,-3,3,12,20,29
12,5,"factav",3,0.25,3,5,4,6
13,4,"factav",3.75,2,18,24,19,25
4,5,"factav",3,2,8,23,21,36
13,4,"factav",2.75,3,15,16,16,17
1,3,"factav",2.75,-2.75,7,12,10,15
6,5,"factav",3,3,13,14,15,16
15,4,"factav",3,1.5,15,19,13,17
4,4,"factav",3,3,6,20,18,32
3,5,"factav",2.75,3,8,14,20,26
14,2.5,"factav",2.5,1,15,23,15,23
11,2,"factav",3,3,14,20,17,23
15,4,"factav",3,2,18,20,18,20
12,5,"factav",3,3,21,18,21,18
15,3,"factav",2.75,2,15,19,15,19
9,3.5,"factav",3,1.25,11,16,14,19
1,5,"factav",2.75,3,19,26,18,25
2,5,"factav",3,3,19,16,11,8
4,3,"factav",3,-3,8,21,16,29
13,4.5,"factav",3,0.25,3,5,4,6
12,4,"factav",3,2,18,24,19,25
11,4,"factav",3,1,18,23,17,22
13,4,"factav",3,2.75,13,21,17,25
1,3,"factav",2.75,-2.5,6,10,9,13
8,5,"factav",3,3,16,21,18,23
17,4,"factav",3,0.75,12,18,12,18
7,3.5,"factav",2.75,2.5,7,20,18,31
3,5,"factav",2.25,3,8,16,19,27
14,3.5,"factav",3,-2,12,21,16,25
11,3,"factav",3,3,13,21,13,21
15,4,"factav",3,2,18,20,18,20
12,5,"factav",3,3,21,19,12,10
15,3,"factav",2.75,2,15,18,15,18
10,4,"factav",3,1.75,14,20,14,20
3,4,"factav",3.5,3,13,25,15,27
2,5,"factav",3,3,18,21,17,20
5,3,"factav",3,-3,9,22,17,30
13,5,"factav",3,-0.25,3,5,4,6
15,4,"factav",2.75,1.5,18,24,18,24
11,5,"factav",3,3,3,4,3,4
13,5,"factav",2.75,3,15,18,14,17
1,3,"factav",2.75,-2.25,6,9,7,10
6,5,"factav",3,3,14,17,16,19
17,3,"factav",2.75,0,18,24,11,17
8,3.5,"factav",2.75,2,3,22,17,36
4,5,"factav",2.75,3,8,16,20,28
15,4,"factav",3,-2,9,19,17,27
12,2,"factav",3,3,15,20,15,20
15,4,"factav",4,3,18,16,18,16
12,5,"factav",3,3,21,19,21,19
15,3,"factav",2.75,2,15,19,15,19
7,4,"factav",3.25,1.75,13,16,14,17
1,5,"factav",3,3,21,28,19,26
2,5,"factav",3,3,18,22,18,22
19,1,"factav",2.5,-3,18,15,15,12
4,5,"factav",3,1,3,5,4,6
11,4,"factav",2.5,2,14,25,18,29
11,4,"factav",3,3,3,4,3,4
12,4,"factav",2.75,3,17,18,17,18
1,3,"factav",2.75,-2.25,6,9,10,13
8,5,"factav",3,3,15,15,17,17
11,5,"factav",3,2.75,11,18,18,25
4,4,"factav",3,3,6,21,18,33
6,4,"factav",2.75,2,15,16,17,18
16,4,"factav",3,-2,14,21,18,25
11,2,"factav",3,3,15,20,17,22
15,4,"factav",3,3,18,16,18,16
12,5,"factav",3,2,9,16,15,22
15,3,"factav",2.75,2,15,19,14,18
9,4,"factav",3,1.75,14,19,14,19
2,5,"factav",3,3,16,26,16,26
2,5,"factav",3,2.75,18,24,17,23
2,5,"factav",3,-3,10,22,20,32
5,4.5,"factav",3.25,3,3,6,5,8
11,4,"factav",2.75,1.75,18,24,19,25
12,5,"factav",3,3,6,8,6,8
15,4,"factav",3,2.5,18,22,18,22
2,3,"factav",2.75,-2.5,10,14,11,15
8,5,"factav",3,3,9,16,15,22
15,4,"factav",2.75,2.5,6,11,13,18
8,4,"factav",3,3,3,22,16,35
3,5,"factav",2.25,3,8,15,20,27
15,3,"factav",3,0.5,15,20,15,20
13,2,"factav",3,3,15,20,16,21
15,4,"factav",3,3,18,16,18,16
12,5,"factav",3,3,21,19,21,19
15,3,"factav",2.75,2,15,19,14,18
10,3,"factav",3,0.75,13,18,13,18
2,5,"factav",3,3,17,24,14,21
2,5,"factav",3,2.75,18,22,17,21
1,5,"factav",2,-3,6,22,21,37
5,5,"factav",2.5,3,3,5,4,6
11,4,"factav",3,2,18,24,19,25
8,4,"factav",3,2,15,22,21,28
11,4,"factav",2.75,3,14,18,16,20
1,3,"factav",2.75,-2.5,6,8,9,11
4,5,"factav",3,3,14,17,17,20
7,4,"factav",3,2.75,6,11,14,19
4,4,"factav",3,2.5,3,24,18,39
3,5,"factav",2.75,3,8,17,20,29
15,4,"factav",3,-2,18,24,18,24
12,1.5,"factav",2.75,3,12,25,18,31
15,4,"factav",3,2,18,20,18,20
12,5,"factav",3,3,21,20,21,20
15,3,"factav",2.75,2,15,19,15,19
7,5,"factav",3,3,13,17,17,21
1,5,"factav",2,3,15,26,19,30
2,5,"factav",3,2.75,18,22,17,21
1,4,"factav",3.25,-3,3,13,20,30
4,5,"factav",3,1.25,3,5,4,6
8,4,"factav",2.25,3,18,24,18,24
14,4,"factav",3.5,2,6,8,6,8
10,4,"factav",2.75,3,17,22,17,22
2,3,"factav",3.25,-2.5,11,15,12,16
8,5,"factav",3,3,17,22,17,22
10,4,"factav",3.25,1.75,9,16,15,22
7,4,"factav",3,3,7,19,17,29
3,5,"factav",2.75,3,8,17,21,30
14,4,"factav",3,-1.25,12,16,12,16
12,2,"factav",3,3,15,20,15,20
15,4,"factav",4,2,17,20,19,22
12,5,"factav",3,3,21,21,20,20
15,3,"factav",2.75,2,15,18,15,18
3,4,"factav",3,-2.75,14,21,19,26
1,5,"factav",3,3,20,24,18,22
2,5,"factav",3,3,17,18,16,17
2,4,"factav",3,-3,5,17,20,32
13,5,"factav",3,0.25,3,5,5,7
7,4,"factav",2.25,1,18,24,18,24
11,5,"factav",4,3,3,4,3,4
14,4,"factav",3,2.5,14,21,18,25
1,3,"factav",3,-2.75,8,11,11,14
8,5,"factav",3,3,12,13,17,18
13,4,"factav",3,2.25,10,18,16,24
6,4,"factav",3,3,3,23,18,38
3,5,"factav",2.75,3,7,17,21,31
15,2.5,"factav",2.5,-2,18,21,16,19
12,2,"factav",3,3,15,20,15,20
13,4,"factav",2.25,2.25,16,25,21,30
12,5,"factav",3,1,21,25,17,21
15,3,"factav",2.75,2,15,19,15,19
9,4,"factav",3,1.75,13,18,13,18
3,5,"factav",3,3,19,26,18,25
2,5,"factav",3,3,20,17,13,10
1,5,"factav",3,-3,3,22,21,40
6,5,"factav",3,1.25,3,6,4,7
10,4,"factav",3,2.5,18,24,21,27
14,5,"factav",3,3,3,4,3,4
13,4,"factav",2.25,3,15,18,14,17
1,3,"factav",2.75,-2.5,6,10,9,13
9,5,"factav",3,3,14,21,16,23
9,4,"factav",3,3,9,13,14,18
5,4,"factav",3,3,3,23,18,38
3,5,"factav",2.75,3,8,17,20,29
15,2,"factav",2.25,-2,18,23,11,16
11,2,"factav",3,3,15,20,15,20
15,4,"factav",4,2,18,20,18,20
12,5,"factav",3,3,19,18,21,20
15,3,"factav",2.75,2,14,18,15,19
9,5,"factav",2.75,2.5,16,18,17,19
2,5,"factav",3,3,17,25,18,26
2,5,"factav",3,3,18,22,18,22
10,1,"factav",3,-3,17,22,15,20
13,4,"factav",2.75,0.75,3,6,4,7
13,4,"factav",2.25,2,18,25,18,25
18,5,"factav",2,1.75,10,24,21,35
17,4,"factav",3,1.5,15,19,15,19
1,3.5,"factav",2.75,-2.75,6,11,8,13
8,5,"factav",3,3,13,15,15,17
19,3,"factav",2.75,-0.75,18,24,12,18
11,3.5,"factav",2.75,3,6,19,15,28
4,5,"factav",2,3,7,16,12,21
10,2.5,"factav",2.5,2,12,21,17,26
12,2,"factav",2.75,3,15,20,17,22
15,4,"factav",4,3,18,18,19,19
12,5,"factav",3,3,21,21,21,21
15,3,"factav",2.75,2,15,19,15,19
3,5,"factav",3,-2.75,20,22,19,21
3,4,"factav",3.25,3,16,25,14,23
2,5,"factav",3,3,18,22,18,22
2,3,"factav",3.5,-3,15,23,15,23
6,5,"factav",3.25,1.25,3,6,4,7
16,4,"factav",3.75,1.25,18,24,19,25
9,4,"factav",2.5,1,15,22,18,25
19,3,"factav",3,1.5,16,25,13,22
2,3,"factav",2.75,-2,6,12,11,17
6,5,"factav",3,3,17,21,17,21
17,3.5,"factav",3.25,0.25,18,20,11,13
10,3,"factav",2.75,2,3,16,18,31
3,5,"factav",2.75,3,7,15,20,28
15,4,"factav",3,-2,18,23,8,13
10,3,"factav",2.5,3,12,27,16,31
15,4,"factav",3,3,18,16,18,16
12,5,"factav",3,3,20,18,21,19
15,3,"factav",2.75,2,15,19,15,19
10,4,"factav",3,2,14,17,14,17
2,5,"factav",3,3,19,26,17,24
2,5,"factav",3,3,18,23,18,23
8,1,"factav",2.25,-3,15,22,15,22
7,4.5,"factav",3,1,3,6,4,7
14,4,"factav",2.75,1.75,18,24,19,25
12,5,"factav",3,3,3,4,3,4
14,4,"factav",3,2.5,16,23,16,23
2,3,"factav",2.75,-2.75,7,12,12,17
11,5,"factav",3,3,14,16,17,19
16,4,"factav",2.75,0.5,15,20,13,18
3,3,"factav",3,3,9,23,15,29
3,5,"factav",2,3,9,16,19,26
15,3,"factav",3.25,0,13,17,14,18
11,2,"factav",3,3,10,19,17,26
15,4,"factav",3,2,17,20,19,22
11,5,"factav",3,2,21,26,19,24
15,3,"factav",2.75,2,15,18,14,17
8,4,"factav",2.75,2,14,18,14,18
1,5,"factav",3,3,20,26,19,25
2,5,"factav",3,3,18,22,16,20
1,5,"factav",3,-3,3,22,21,40
7,4.5,"factav",2.5,2.5,5,6,9,10
11,4,"factav",2.75,1.5,18,24,18,24
12,5,"factav",3,3,6,8,17,19
11,3,"factav",3,2.5,11,22,19,30
2,3,"factav",3,-2.5,9,16,12,19
4,5,"factav",3,3,12,18,15,21
10,4,"factav",3,2,6,12,18,24
4,4,"factav",3,3,6,24,15,33
3,5,"factav",2.75,3,8,16,20,28
15,3,"factav",3.25,-2,18,21,15,18
14,2,"factav",3,3,15,20,15,20
15,4,"factav",3,2,18,20,18,20
12,5,"factav",3,3,19,19,21,21
14,3,"factav",3,2,15,19,15,19
9,4,"factav",3,1.75,13,18,13,18
3,5,"factav",3,3,20,23,16,19
2,5,"factav",3,3,18,22,18,22
2,5,"factav",3,-3,6,22,20,36
8,5,"factav",3,1,3,5,4,6
13,4,"factav",2.75,2,18,24,18,24
15,4,"factav",2.25,1,12,22,16,26
12,4,"factav",2.75,3,15,18,18,21
2,3,"factav",2.75,-2.5,7,10,11,14
9,5,"factav",3,3,16,23,18,25
8,4,"factav",3,2,6,11,17,22
7,3,"factav",3,3,6,18,18,30
3,5,"factav",2.75,3,9,19,15,25
15,3,"factav",3.75,-2,18,23,18,23
14,2,"factav",3,3,15,20,15,20
15,4,"factav",3,2,18,20,18,20
12,5,"factav",2.75,3,21,20,21,20
15,3,"factav",2.75,2,15,19,15,19
5,4.5,"factav",2,2.75,14,20,17,23
1,5,"factav",3,3,19,26,19,26
2,5,"factav",3,3,17,23,18,24
2,5,"factav",3,-3,3,22,20,39
6,5,"factav",3,1.5,3,5,4,6
11,4,"factav",3,2,18,24,19,25
17,3,"factav",3,2,15,23,18,26
13,4,"factav",2.75,3,15,20,18,23
1,3,"factav",2.75,-2.25,6,8,6,8
7,5,"factav",3,3,16,17,17,18
10,5,"factav",3.25,3,13,14,17,18
6,4,"factav",3,3,3,21,18,36
4,5,"factav",2.75,3,8,17,20,29
5,3,"factav",3.25,3,12,24,13,25
12,2,"factav",3,3,15,20,15,20
15,4,"factav",3,3,18,16,18,16
12,5,"factav",2.75,3,19,21,20,22
15,3,"factav",2.75,2,15,19,15,19
9,4,"factav",2.5,1.75,13,18,16,21
3,5,"factav",3,3,15,25,18,28
2,5,"factav",3,3,18,21,18,21
1,5,"factav",3,-3,11,22,21,32
6,4.5,"factav",2.5,1.25,3,6,4,7
12,4,"factav",3,2,18,24,18,24
13,4,"factav",3,3,3,4,3,4
13,4,"factav",2.75,3,15,20,15,20
1,3.5,"factav",3.25,-3,8,11,12,15
8,5,"factav",3,3,14,21,17,24
14,3,"factav",3.25,1,12,16,14,18
8,3,"factav",2.75,2.5,9,20,17,28
3,5,"factav",2.75,3,8,15,21,28
1,5,"factav",4,3,21,22,3,4
17,3,"factav",3.5,-0.5,16,21,15,20
16,1,"factav",3.25,2,17,24,17,24
14,4,"factav",3,3,8,9,7,8
15,4,"factav",3,1,15,20,15,20
14,3.5,"factav",2.75,-0.25,18,18,14,14
5,4.5,"factav",2,3,18,18,19,19
8,3,"factav",2.5,2,11,19,7,15
11,3,"factav",3,-0.25,12,20,16,24
6,4,"factav",3,1,11,20,15,24
6,5,"factav",3,3,16,22,14,20
2,5,"factav",3,3,3,18,18,33
5,4,"factav",3,2,13,18,15,20
1,3,"factav",3.5,3,16,19,12,15
20,5,"factav",3,3,16,24,18,26
4,5,"factav",3,3,12,16,21,25
5,5,"factav",2.5,3,16,17,20,21
1,5,"factav",3,3,4,11,19,26
20,5,"factav",3,3,21,4,15,-2
10,3,"factav",3,0.25,16,19,10,13
13,1,"factav",3,2,17,24,16,23
16,4,"factav",3,3,6,8,8,10
12,4,"factav",3,1,15,20,15,20
15,3.5,"factav",2.75,0,18,17,14,13
4,5,"factav",3.25,3,13,20,18,25
4,4,"factav",3,2,8,20,15,27
20,3,"factav",2.75,-0.25,21,28,16,23
6,4,"factav",2.75,1.25,13,15,16,18
6,5,"factav",2,3,17,21,14,18
2,5,"factav",3,-3,3,21,18,36
4,4,"factav",3.25,2,12,20,14,22
1,2,"factav",2.75,3,16,17,10,11
20,4,"factav",3,3,14,24,18,28
10,5,"factav",3,2.5,17,25,16,24
4,4.5,"factav",2.75,2.25,15,17,16,18
1,5,"factav",2,3,4,14,17,27
20,5,"factav",3,3,21,4,15,-2
11,4,"factav",3.25,0,11,18,11,18
16,1,"factav",3,2,18,24,17,23
16,4,"factav",3.25,3,6,5,8,7
12,3,"factav",2.5,0.25,14,17,12,15
14,3.5,"factav",2.5,-0.25,18,20,14,16
8,3.5,"factav",3,2.75,13,22,16,25
3,4,"factav",3,2,6,17,13,24
11,3,"factav",3.25,-0.5,14,20,17,23
7,4,"factav",3.25,2,8,15,15,22
4,5,"factav",2,3,15,21,13,19
7,4,"factav",3,-3,6,22,18,34
4,4,"factav",2.75,2,12,17,14,19
1,2,"factav",2.5,3,16,17,10,11
20,5,"factav",3.25,3,15,28,18,31
6,5,"factav",3,3,13,19,18,24
6,4,"factav",2.5,1.25,15,17,16,18
1,5,"factav",2.75,3,5,13,19,27
20,5,"factav",3,3,21,4,15,-2
5,4.5,"factav",2.75,2.75,6,12,17,23
14,1.5,"factav",3,2,18,24,18,24
16,4,"factav",3,3,7,9,9,11
12,3.5,"factav",2.75,1,13,16,12,15
14,3.5,"factav",2.75,0,18,21,16,19
4,4.5,"factav",2.5,3,14,18,18,22
6,4,"factav",3.25,2,9,20,16,27
20,3,"factav",3,0,21,19,15,13
8,4,"factav",3.25,2,9,14,16,21
11,4,"factav",2.75,3,14,20,9,15
2,5,"factav",3,3,3,20,16,33
4,4,"factav",2.75,2,12,18,14,20
1,2,"factav",3,3,17,17,11,11
20,5,"factav",3,3,16,24,18,26
6,5,"factav",3,3,14,18,21,25
3,5,"factav",2.5,2.75,14,15,18,19
1,5,"factav",3,3,4,12,16,24
20,5,"factav",3,3,21,4,15,-2
6,4,"factav",3,2.25,6,11,15,20
16,1,"factav",3,2,18,24,16,22
16,4,"factav",3,3,6,5,8,7
11,4,"factav",2.75,1,15,20,15,20
16,3.5,"factav",3,0,18,19,15,16
4,4.5,"factav",2,3,17,20,18,21
4,3,"factav",3.25,2,10,22,16,28
14,3,"factav",2.75,-0.25,15,22,14,21
7,4,"factav",3,1,7,13,15,21
8,5,"factav",2,-0.5,12,18,13,19
2,5,"factav",3,-3,5,21,19,35
